num,store,address,review,score
8748,오솔길,제주특별자치도 제주시 임항로 264 1층,9,4.6
8749,일출봉해장국,제주특별자치도 제주시 임항로 288,2,4.5
8750,모음해장국,제주특별자치도 제주시 임항로 278,0,0
8751,단물,제주특별자치도 제주시 임항로 271,4,3.3
8752,어하영,제주특별자치도 제주시 임항로 266,4,4.3
8753,레이나,제주특별자치도 제주시 사라봉11길 1,1,5
8754,제주파파11,제주특별자치도 제주시 동대북길 11 1층,2,5
8755,신동양,제주특별자치도 제주시 임항로 284,5,2.6
8756,다이아나레스토랑,제주특별자치도 제주시 임항로 249,0,0
8757,옥돈지식당,제주특별자치도 제주시 임항로 280,0,0
8758,먹자식당,제주특별자치도 제주시 만덕로3길 26,0,0
8759,나이스,제주특별자치도 제주시 임항로 287,0,0
8760,신천지호텔구내,제주특별자치도 제주시 동대북길 1,0,0
8761,금항아리식당,제주특별자치도 제주시 임항로 267,0,0
8762,미드미,제주특별자치도 제주시 임항로 111,0,0
8763,칠돈가 서귀포점,제주특별자치도 서귀포시 일주동로 8800,58,2.4
8764,청춘당꽈배기 서귀점,제주특별자치도 서귀포시 일주동로 8800 A동 1층,1,5
8765,솥뚜껑제주도야지,제주특별자치도 서귀포시 일주동로 8806 1층,3,5
8766,한길정,제주특별자치도 서귀포시 중산간동로 8128-6,12,2.6
8767,촌고기,제주특별자치도 서귀포시 중산간동로 8156,2,5
8768,약산촌,제주특별자치도 서귀포시 중산간동로 8128-7,0,0
8769,들렁모루,제주특별자치도 서귀포시 서홍로358번길 27-18 자연속으로,4,5
8770,한라산티하우스2,제주특별자치도 제주시 선돌목동길 56-46,2,1
8771,제주영롱가,제주특별자치도 제주시 인다15길 16,41,2.7
8772,쿠쿠아림,제주특별자치도 제주시 아란4길 93 1층,67,3.8
8773,상춘재,제주특별자치도 제주시 중앙로 598,1,5
8774,원삼계탕 아라점,제주특별자치도 제주시 인다15길 10 1층,5,3
8775,브로콜리식탁,제주특별자치도 제주시 아란13길 32 아라베르빌 1층,3,5
8776,피치랑 아라점,제주특별자치도 제주시 인다15길 5-6 상가동 1층 101호,5,5
8777,봉이국수김치찌개,제주특별자치도 제주시 인다15길 5-6 염광아파트 상가동 103호,9,4.9
8778,노다지해장국,제주특별자치도 제주시 중앙로 611,4,5
8779,퀴즈노스서브 제주대병원점,제주특별자치도 제주시 아란13길 15 지하1층,1,5
8780,항아리뚜껑 아라점,제주특별자치도 제주시 아란4길 88,2,5
8781,언덕휴게소,제주특별자치도 제주시 아란13길 34 1층,6,4.5
8782,칠복국수,제주특별자치도 제주시 중앙로 616,0,0
8783,파이굽는 돌담집,제주특별자치도 제주시 아란9길 48,18,4.5
8784,오븐런,제주특별자치도 제주시 아란4길 66 1층,6,4.8
8785,아라차림,제주특별자치도 제주시 아란2길 56 1층,0,0
8786,산지해장국 아라점,제주특별자치도 제주시 아란9길 15,19,4.5
8787,면아라,제주특별자치도 제주시 아란11길 4,22,4.3
8788,아일랜드보울,제주특별자치도 제주시 아란14길 11 1층,0,0
8789,굽네치킨 제주아라점,제주특별자치도 제주시 중앙로 578 원신아파트 상가 1층,4,3.8
8790,부가네얼큰이 아라점,제주특별자치도 제주시 중앙로 578 1층,3,4.7
8791,네네치킨 아라점,제주특별자치도 제주시 중앙로 578 원신아파트 상가 1층 107호,3,3.7
8792,요기아구,제주특별자치도 제주시 중앙로 578 109동 1층 3호,9,4.6
8793,원신식당,제주특별자치도 제주시 중앙로 578,0,0
8794,응그레,제주특별자치도 제주시 아란7길 46 1층,33,3.5
8795,물고기세상,제주특별자치도 제주시 아란4길 33,23,3.9
8796,방일해장국 아라점,제주특별자치도 제주시 아란1길 31,7,4.3
8797,베카롱베이글,제주특별자치도 제주시 아란1길 49-8 1층,5,4.8
8798,아라중화요리,제주특별자치도 제주시 아란1길 31 1층 102호,7,4
8799,낭만상사,제주특별자치도 제주시 아란9길 22,0,0
8800,리릭,제주특별자치도 제주시 아란9길 25 103호,62,4.9
8801,떡볶이참잘하는집 제주아라점,제주특별자치도 제주시 아란10길 32 1층 102호,0,0
8802,두찜 제주아라점,제주특별자치도 제주시 아란10길 32 101호,1,3
8803,돈삼겹 아라점,제주특별자치도 제주시 아란8길 7,18,4.8
8804,본죽&비빔밥cafe 제주아라점,제주특별자치도 제주시 아란9길 6 1층,3,1.7
8805,아란어가,제주특별자치도 제주시 아란9길 14 1층,8,3.5
8806,뽕스차이나,제주특별자치도 제주시 아란8길 10,17,2.1
8807,시안21,제주특별자치도 제주시 아란8길 16 1층,5,5
8808,미인빵,제주특별자치도 제주시 아란9길 12,23,5
8809,칠프로칠백식당 아라직영점,제주특별자치도 제주시 아란9길 6-5,3,5
8810,호맥 제주아라점,제주특별자치도 제주시 아란8길 10 1층,1,5
8811,처갓집양념치킨 아라점,제주특별자치도 제주시 아란8길 16,4,2.3
8812,아란9ST,제주특별자치도 제주시 아란9길 6-3 1층,5,3.4
8813,아라리식당,제주특별자치도 제주시 아란8길 12,3,3.3
8814,본도시락 제주아라점,제주특별자치도 제주시 아란5길 43 1층 101호,3,5
8815,노가리앤비어 아라점,제주특별자치도 제주시 아란9길 6-5,2,1
8816,아라한,제주특별자치도 제주시 아란8길 10,0,0
8817,미풍해장국 아라점,제주특별자치도 제주시 아란7길 26 1층,11,3.5
8818,블레블랑제리,제주특별자치도 제주시 아란5길 22 1층,24,4.8
8819,제주황제물회,제주특별자치도 제주시 아란7길 20,8,4.5
8820,오물오물,제주특별자치도 제주시 아란9길 22 아라스위첸 상가동 1층 104호,9,4.8
8821,아라옛통치킨,제주특별자치도 제주시 아란9길 22,4,4.8
8822,반올림피자샵 제주아라점,제주특별자치도 제주시 아란7길 24 1층,2,5
8823,일품순두부 아라점,제주특별자치도 제주시 아란5길 19-2,24,4.3
8824,베이커리포그,제주특별자치도 제주시 아란7길 10 1층,24,4.3
8825,바삭돈가스 아라점,제주특별자치도 제주시 아란5길 31-2,37,4.1
8826,핏제리아필리아,제주특별자치도 제주시 아란7길 12-1 1층,23,4.6
8827,너울가지,제주특별자치도 제주시 아란5길 31-3,7,4.3
8828,명륜진사갈비 제주아라점,제주특별자치도 제주시 아란7길 6,6,2.7
8829,그랜마스 아라직영점,제주특별자치도 제주시 아란5길 19-12 1층,9,4.7
8830,황금닭갈비장칼국수 본점,제주특별자치도 제주시 아란5길 31-4,6,3.5
8831,백소정,제주특별자치도 제주시 아란7길 12 2층,6,4.8
8832,BBQ 제주아라점,제주특별자치도 제주시 아란7길 3-2 1층,9,4.6
8833,남문숯불바베큐치킨 아라점,제주특별자치도 제주시 아란7길 11,2,5
8834,애월연어 아라점,제주특별자치도 제주시 아란7길 11 1층 102호,15,4.7
8835,백소정 제주아라점,제주특별자치도 제주시 아란7길 12 2층,0,0
8836,고봉민김밥인 제주아라점,제주특별자치도 제주시 아란7길 11,11,4.3
8837,심청이쌈밥,제주특별자치도 제주시 아란5길 19-12,3,4.7
8838,프랭크버거 제주아라점,제주특별자치도 제주시 아란7길 12 1층,1,5
8839,맘스터치 제주아라점,제주특별자치도 제주시 아란7길 4 1층,15,3
8840,마왕족발 제주아라점,제주특별자치도 제주시 아란7길 3-2 1층,3,4.3
8841,우쿠야 제주아라대박점,제주특별자치도 제주시 아란7길 9,9,4.4
8842,자담치킨 제주아라직영점,제주특별자치도 제주시 아란7길 4,11,4.7
8843,올떡 제주아라대박점,제주특별자치도 제주시 아란7길 9,0,0
8844,수만바베큐치킨,제주특별자치도 제주시 아란7길 11 1층 103호,0,0
8845,미쓰고로케 제주아라점,제주특별자치도 제주시 아란7길 4,0,0
8846,탐라는갈비,제주특별자치도 제주시 아란12길 5 1층,10,3.2
8847,왕청가,제주특별자치도 제주시 인다14길 9 1층,3,3.7
8848,불타는갈매기 아라점,제주특별자치도 제주시 중앙로 601,6,5
8849,교촌치킨 아라점,제주특별자치도 제주시 중앙로 596 1층,0,0
8850,아라골 가마솥순대국밥,제주특별자치도 제주시 중앙로 586,17,3.5
8851,코시롱돌코롬,제주특별자치도 제주시 중앙로 574,8,4.4
8852,아우스,제주특별자치도 제주시 인다13길 12 1층,0,0
8853,빵집아저씨,제주특별자치도 제주시 중앙로 574 1층,10,4.1
8854,대패도,제주특별자치도 제주시 중앙로 601,5,4.6
8855,역전할머니맥주 제주아라점,제주특별자치도 제주시 중앙로 576,2,4
8856,대한식당앤 오태식해바라기치킨 아라점,제주특별자치도 제주시 중앙로 601 1층,3,2.3
8857,김복남맥주 제주아라점,제주특별자치도 제주시 중앙로 581 에이동 1층,1,5
8858,아라포차,제주특별자치도 제주시 중앙로 573,2,3
8859,인다생구이,제주특별자치도 제주시 인다5길 56-10,2,4.5
8860,난타5000피자 제주아라점,제주특별자치도 제주시 중앙로 581,4,2
8861,별밤참치,제주특별자치도 제주시 중앙로 576,0,0
8862,아노드,제주특별자치도 제주시 인다13길 12 1층,0,0
8863,아라주는국수,제주특별자치도 제주시 인다14길 3 1층,2,5
8864,미듬민속떡집,제주특별자치도 제주시 인다13길 10-8,0,0
8865,스페샬 아라점,제주특별자치도 제주시 중앙로 579 1층,0,0
8866,부요부요,제주특별자치도 제주시 중앙로 573,0,0
8867,보말삼춘,제주특별자치도 제주시 중앙로 584,5,4.6
8868,일등아이스크림 아라주공점,제주특별자치도 제주시 인다5길 56-7 1층,0,0
8869,고튼올래빵집,제주특별자치도 제주시 중앙로 573,1,5
8870,천하제일장어 아라점,제주특별자치도 제주시 중앙로 583,0,0
8871,심야식당 코나카,제주특별자치도 제주시 인다14길 28-12,19,4.1
8872,벨난조개전골,제주특별자치도 제주시 인다14길 28-12 1층,22,3.9
8873,홍키호테,제주특별자치도 제주시 인다14길 40,23,4.2
8874,티엔느케이크,제주특별자치도 제주시 인다4길 41-14 아라진 1층,4,3.8
8875,라우나,제주특별자치도 제주시 인다13길 24 1층,0,0
8876,그란데,제주특별자치도 제주시 인다6길 42 1층,0,0
8877,루스트플레이스 아라점,제주특별자치도 제주시 아란7길 3-3 2층 201호,9,4
8878,아라숯불갈비,제주특별자치도 제주시 중앙로 555,9,3.8
8879,땡초김밥 싱싱왕만두,제주특별자치도 제주시 중앙로 564-1,38,2.3
8880,고니식당 아라점,제주특별자치도 제주시 아란7길 3-7 1층 101호,6,3.7
8881,서서방숯불닭갈비 아라점,제주특별자치도 제주시 아란7길 3-3 1층 103호,16,2.9
8882,빨간집 아라점,제주특별자치도 제주시 중앙로 556,5,2.8
8883,김가네 제주아라점,제주특별자치도 제주시 중앙로 568,9,4.3
8884,배스킨라빈스 제주아라점,제주특별자치도 제주시 중앙로 556,11,2.7
8885,공룡마라탕앤꼬치 6호점,제주특별자치도 제주시 아란7길 3-3,5,3.2
8886,파리바게뜨 제주아라점,제주특별자치도 제주시 중앙로 558,12,2.8
8887,땅스부대찌개 아라점,제주특별자치도 제주시 중앙로 555,0,0
8888,아라불족,제주특별자치도 제주시 인다12길 1,1,5
8889,크라운호프 제주아라점,제주특별자치도 제주시 아란7길 3-3,0,0
8890,인쌩맥주 제주아라점,제주특별자치도 제주시 중앙로 553 1층,1,5
8891,7번가피자 제주아라점,제주특별자치도 제주시 중앙로 553 1층,4,2.8
8892,백스비어 제주아라일동점,제주특별자치도 제주시 아란7길 3-7,1,5
8893,페리카나 아라점,제주특별자치도 제주시 인다12길 1 아라주공아파트 상가 1층 106호,6,3.5
8894,불닭공장 아라점,제주특별자치도 제주시 중앙로 555,1,3
8895,바운스펍,제주특별자치도 제주시 아란7길 3-3,0,0
8896,성원 아라점,제주특별자치도 제주시 인다12길 1 LH상가 1층,8,1.5
8897,쇼고스시,제주특별자치도 제주시 인다13길 39,38,4.2
8898,샤브앤샤브,제주특별자치도 제주시 인다2길 34 2층,6,5
8899,김덕규옛날통닭,제주특별자치도 제주시 인다6길 52 보석빌 1층,8,4.9
8900,하효소머리국밥,제주특별자치도 제주시 인다4길 4,7,3.6
8901,이돈갓 아라점,제주특별자치도 제주시 인다10길 36 2층,17,4.4
8902,뚜레쥬르 제주아라아이파크점,제주특별자치도 제주시 인다10길 22 1층,5,4.6
8903,푸라닭치킨 제주아라점,제주특별자치도 제주시 인다13길 39 아라그린빌 1층 102호,8,2.6
8904,스위트올리비아,제주특별자치도 제주시 인다4길 19 라움빌딩 1층,5,2.8
8905,오늘와인한잔 제주아라점,제주특별자치도 제주시 인다2길 36,3,5
8906,시시한덮밥,제주특별자치도 제주시 인다11길 13 1층,8,4.6
8907,고소한모 숨비둠비,제주특별자치도 제주시 인다10길 25,8,3.4
8908,인생건어물 아라점,제주특별자치도 제주시 인다2길 34 1층,0,0
8909,경성술집 제주아라점,제주특별자치도 제주시 인다10길 40 2층,0,0
8910,영심이네집밥,제주특별자치도 제주시 인다10길 27 1층,16,4.6
8911,버무리 제주아라점,제주특별자치도 제주시 인다10길 28,5,2.8
8912,누구나홀딱반한닭 제주아라점,제주특별자치도 제주시 인다10길 32,9,3.3
8913,그런날엔,제주특별자치도 제주시 인다10길 28 1층,4,5
8914,독텅치킨,제주특별자치도 제주시 인다10길 22 1층,2,5
8915,배달삼겹돼지되지 제주아라점,제주특별자치도 제주시 인다10길 27,7,1
8916,이치류 제주아라점,제주특별자치도 제주시 인다10길 22 1층,3,5
8917,아라미당,제주특별자치도 제주시 아연로 595,7,3.4
8918,다가미 아라점,제주특별자치도 제주시 중앙로 530 1층,18,3.8
8919,제주오겹살왕돌구이집 제주본점,제주특별자치도 제주시 중앙로 538 1층,15,4.9
8920,홍익돈까스 제주아라점,제주특별자치도 제주시 중앙로 501 1층,20,3.6
8921,아연581,제주특별자치도 제주시 아연로 581,14,3.4
8922,24시얼큰시원생고기김치찌개 아라점,제주특별자치도 제주시 중앙로 521,14,4.3
8923,조마루뼈다귀 아라지구점,제주특별자치도 제주시 중앙로 490,14,4.2
8924,춘천명동닭갈비 아라점,제주특별자치도 제주시 중앙로 517,15,3.5
8925,덕선생,제주특별자치도 제주시 아란5길 18,6,5
8926,던킨 제주아라점,제주특별자치도 제주시 중앙로 504,5,4.2
8927,추사밥상 월정,제주특별자치도 제주시 중앙로 502 1층,13,2.9
8928,자가제빵선명희피자 제주아라점,제주특별자치도 제주시 중앙로 532 1층,3,5
8929,남가네설악추어탕 아라점,제주특별자치도 제주시 아봉로 5,7,2
8930,김준호의대단한갈비 제주아라점,제주특별자치도 제주시 중앙로 523,3,2.7
8931,곤지암한우소머리국밥 제주아라점,제주특별자치도 제주시 아란5길 19-5 1층,1,1
8932,노랑통닭 제주아라점,제주특별자치도 제주시 중앙로 490,8,3
8933,평화반점,제주특별자치도 제주시 중앙로 486,12,1.7
8934,배떡 제주아라점,제주특별자치도 제주시 중앙로 504,2,4.5
8935,도연이네,제주특별자치도 제주시 중앙로 495 1층,0,0
8936,문경회센터,제주특별자치도 제주시 인다7길 10,10,3.3
8937,리틀비엣,제주특별자치도 제주시 인다7길 16 1층,45,3.8
8938,삼남매식당 1호점,제주특별자치도 제주시 인다9길 18 1층,25,4.9
8939,아라스시,제주특별자치도 제주시 인다9길 8 1층,11,3.5
8940,해도횟집,제주특별자치도 제주시 인다9길 16 1층,12,4.5
8941,모어댄댓,제주특별자치도 제주시 인다5길 12 1층,15,3.7
8942,스니프,제주특별자치도 제주시 중앙로 543 1층,10,4.4
8943,롯데리아 제주아라점,제주특별자치도 제주시 인다9길 4,22,1.7
8944,송화잔기지떡 제주아라점,제주특별자치도 제주시 인다5길 12-9,5,4.4
8945,김이박,제주특별자치도 제주시 인다9길 20,6,4.8
8946,모닥치기아라,제주특별자치도 제주시 인다9길 8 1층,5,4.2
8947,춘풍설렁탕 본점,제주특별자치도 제주시 인다5길 16 1층,3,5
8948,BHC치킨 제주아라점,제주특별자치도 제주시 중앙로 543 1층,13,1.9
8949,큰맘할매순대국 제주아라점,제주특별자치도 제주시 중앙로 539 1층,10,3.3
8950,넉넉한밥상,제주특별자치도 제주시 인다5길 12-21 1층,10,4.5
8951,아랑조을국수,제주특별자치도 제주시 인다9길 3,5,4.2
8952,힘난다버거 제주아라점,제주특별자치도 제주시 중앙로 537 1층,9,4.2
8953,장미반점,제주특별자치도 제주시 인다7길 6 1층,15,3.6
8954,배달삼겹 돼지되지 제주아라점,제주특별자치도 제주시 중앙로 537,1,1
8955,뽕갈찜,제주특별자치도 제주시 인다9길 34,41,3.2
8956,우등생,제주특별자치도 제주시 인다2길 28 1층,22,4.8
8957,고서방짬뽕,제주특별자치도 제주시 인다5길 11-5,58,4.6
8958,형제카츠,제주특별자치도 제주시 인다2길 20,34,4.1
8959,고고리식당,제주특별자치도 제주시 인다5길 11-10,19,3.6
8960,스시오타루,제주특별자치도 제주시 인다2길 30,17,3
8961,쿠로,제주특별자치도 제주시 인다8길 29 1층 101호,33,4.2
8962,한점,제주특별자치도 제주시 인다2길 30 2층,28,4.1
8963,가령골오리,제주특별자치도 제주시 인다8길 38,15,4.4
8964,데스띠노,제주특별자치도 제주시 인다8길 46,15,3.7
8965,제주돈 2호점,제주특별자치도 제주시 인다2길 22 1층,5,5
8966,조은빵,제주특별자치도 제주시 인다3길 9 101호,24,4.9
8967,달달해,제주특별자치도 제주시 인다8길 34 아라스테이,5,5
8968,에이밀,제주특별자치도 제주시 인다9길 33 1층,12,4.3
8969,60계 제주아라점,제주특별자치도 제주시 인다6길 53 1층,13,4.2
8970,주민상회 제주아라점,제주특별자치도 제주시 인다6길 61 1층,1,2
8971,예서갈비,제주특별자치도 제주시 인다6길 57,10,4.8
8972,은혜반점,제주특별자치도 제주시 인다2길 20,12,3.4
8973,인생극장 제주아라점,제주특별자치도 제주시 인다2길 12 1층,7,4.4
8974,에머이 제주점,제주특별자치도 제주시 인다3길 8-2 2층,17,3.9
8975,옥돌해장국,제주특별자치도 제주시 인다5길 11-16 1층,14,4.6
8976,회달리다,제주특별자치도 제주시 인다2길 12,2,5
8977,피프틴디그리,제주특별자치도 제주시 인다3길 8-2 1층,2,5
8978,모해2017,제주특별자치도 제주시 인다6길 43 1층,3,4.3
8979,한라생얼큰이 아라점,제주특별자치도 제주시 인다2길 30 1층,2,4
8980,지코바 아라점,제주특별자치도 제주시 인다9길 27,17,3.6
8981,안심당,제주특별자치도 제주시 인다3길 26 1층,0,0
8982,고가네아구찜뽈탕,제주특별자치도 제주시 인다2길 8,2,3
8983,은혜중화요리,제주특별자치도 제주시 인다2길 20 1층,2,3
8984,아라거기,제주특별자치도 제주시 인다3길 17 1층,1,5
8985,탠저린앤탠저린,제주특별자치도 제주시 인다8길 33 1층,3,5
8986,아라한상,제주특별자치도 제주시 인다5길 11-10,2,5
8987,우등생두번째이야기,제주특별자치도 제주시 인다2길 28 1층,0,0
8988,제주축협 한우플라자,제주특별자치도 제주시 중앙로 415,11,3.2
8989,만궁민물장어,제주특별자치도 제주시 중앙로 451-3,11,4.5
8990,행복미가,제주특별자치도 제주시 구남동5길 12,18,4.4
8991,덕인당소락 3호점,제주특별자치도 제주시 중앙로 451,25,4.4
8992,24시 전주명가콩나물국밥,제주특별자치도 제주시 구산로 59,19,3.6
8993,순풍해장국 이도점,제주특별자치도 제주시 남광로2길 43,9,4.1
8994,달빛에구운고등어 제주이도점,제주특별자치도 제주시 중앙로 381,36,4.8
8995,아라돈사촌,제주특별자치도 제주시 중앙로 461,19,4.5
8996,한마음정육식당 제주이도점,제주특별자치도 제주시 연북로 593,12,4.3
8997,이만갑,제주특별자치도 제주시 남광로2길 43-4 이만갑식당,19,4.9
8998,삼계별장,제주특별자치도 제주시 연북로 599 1층,17,4.1
8999,수라원,제주특별자치도 제주시 구산로 70-1,9,3.1
9000,태진해장국,제주특별자치도 제주시 구산로 49 1층,12,4
9001,본가 제주아라점,제주특별자치도 제주시 간월동로 6,16,2
9002,로타리김밥 중앙여고점,제주특별자치도 제주시 남광로2길 43-13,2,5
9003,불타는여고24시떡볶이 중앙여고점,제주특별자치도 제주시 구남동5길 14,0,0
9004,오라찐빵,제주특별자치도 제주시 중앙로 465,1,5
9005,한일내장탕 연북로점,제주특별자치도 제주시 남광로2길 86 1층,16,4.6
9006,불여시 떡볶이 중앙여고점,제주특별자치도 제주시 구남동5길 14,12,3.8
9007,다옴떡공방,제주특별자치도 제주시 기자서길 33 용현하우스 1층,0,0
9008,영산강가마솥,제주특별자치도 제주시 중앙로 437,2,5
9009,오태식해바라기치킨 제주중앙여고점,제주특별자치도 제주시 남광로2길 73 1층,7,4.3
9010,봉자막창 제주아라점,제주특별자치도 제주시 구산로 70 1층,1,5
9011,치토랑 제주아라점,제주특별자치도 제주시 간월동로 21,4,4
9012,남사당,제주특별자치도 제주시 간월동로 26,1,1
9013,시카고부대찌개 아라점,제주특별자치도 제주시 구산로 54,0,0
9014,하루밀담베이커리,제주특별자치도 제주시 간월동로 16 1층,3,5
9015,한나네부엌,제주특별자치도 제주시 중앙로 426,1,5
9016,제주지방해양경찰청 구내식당,제주특별자치도 제주시 구산로 65,0,0
9017,삼다고을,제주특별자치도 제주시 구산로 65,0,0
9018,도미노피자 제주이도점,제주특별자치도 제주시 승천로 70 1층,8,2
9019,오오치,제주특별자치도 제주시 박성내동길 25,9,3.7
9020,요기소바 이도점,제주특별자치도 제주시 박성내서길 8 1층,6,4.3
9021,못난이꽈배기 제주이도점,제주특별자치도 제주시 구남동1길 32 1층,9,5
9022,101동파스타,제주특별자치도 제주시 박성내서길 12-7 1층,11,4.6
9023,포베이 제주이도점,제주특별자치도 제주시 구남동5길 22 1층,22,3.1
9024,가장맛있는족발 제주이도점,제주특별자치도 제주시 승천로 72,5,2.6
9025,소림마라 아라점,제주특별자치도 제주시 박성내동길 25,0,0
9026,주먹이네,제주특별자치도 제주시 남광로4길 29,7,4.7
9027,차이즈생갈비찜,제주특별자치도 제주시 승천로 72,0,0
9028,전일맥주 이도점,제주특별자치도 제주시 승천로 72 1층,3,1.7
9029,해장쿡 아라점,제주특별자치도 제주시 박성내동길 25,0,0
9030,오롯,제주특별자치도 제주시 신설로11길 2-10 1층,97,4.3
9031,컬쳐드,제주특별자치도 제주시 승천로 81 지하1층 2호,37,3.8
9032,메종 드 쁘띠푸르,제주특별자치도 제주시 신설로7길 3,45,3.2
9033,예향정 제주점,제주특별자치도 제주시 신설로11길 2-9,27,4.4
9034,덕성원,제주특별자치도 제주시 신설로11길 8-6,30,2.7
9035,도다모,제주특별자치도 제주시 신설로11길 5 1층,0,0
9036,타이웍,제주특별자치도 제주시 신설로11길 2,53,4.1
9037,육갑봉,제주특별자치도 제주시 신설로11길 2-9,19,4.5
9038,루스트플레이스 베라체점,제주특별자치도 제주시 승천로 73 한라훼프라자 2층,14,2.2
9039,허디거디 이도점,제주특별자치도 제주시 신설로11길 2-8 1층,14,3.7
9040,스시나미,제주특별자치도 제주시 승천로 81 1층,18,2
9041,정선할매곤드레밥 제주점,제주특별자치도 제주시 승천로 81 2층,14,4.4
9042,스시고,제주특별자치도 제주시 신설로11길 7,21,4.2
9043,하롱,제주특별자치도 제주시 신설로11길 2-10 1층,13,3.9
9044,타니,제주특별자치도 제주시 신설로 40-11 1층,4,5
9045,미루네 본점,제주특별자치도 제주시 신설로11길 2-2 1층 101호,2,5
9046,꽃마름 제주이도점,제주특별자치도 제주시 승천로 73 한라훼프라자 3층,9,3.3
9047,태백산 3호점,제주특별자치도 제주시 구남동5길 42,12,2.9
9048,고래콩물 이도점,제주특별자치도 제주시 박성내동길 37-1,19,4.2
9049,한우바른곱창 제주직영점,제주특별자치도 제주시 신설로11길 2-3,5,4.6
9050,슬로우캘리 제주점,제주특별자치도 제주시 박성내동길 60 1층,8,4.8
9051,BHC치킨 이도점,제주특별자치도 제주시 박성내동길 49-1 1층,8,3.3
9052,손심엉,제주특별자치도 제주시 승천로 80,6,3.7
9053,프랭크버거 제주이도점,제주특별자치도 제주시 승천로 80 1층,3,5
9054,뚜레쥬르 제주이도베라체점,제주특별자치도 제주시 승천로 83 101호,0,0
9055,민속감자탕 이도점,제주특별자치도 제주시 승천로 89,1,5
9056,밀집 제주이도점,제주특별자치도 제주시 승천로 79,12,3.8
9057,텍사스하우스,제주특별자치도 제주시 박성내동길 49-1 1층,6,3.8
9058,불닭공장 이도점,제주특별자치도 제주시 승천로 83 1층,2,4.5
9059,모꼬지,제주특별자치도 제주시 신설로7길 6 1층,2,5
9060,큰맘할매순대국 제주이도점,제주특별자치도 제주시 구남동5길 42,8,2.1
9061,더스푼,제주특별자치도 제주시 구남동1길 45 1층,45,3.8
9062,황금손가락 이도점,제주특별자치도 제주시 구남동1길 44,35,2.9
9063,돈풍년,제주특별자치도 제주시 승천로 52 1층,30,3.1
9064,촐리케이크,제주특별자치도 제주시 신설로2길 1-1 1층,37,3.6
9065,징기스 이도점,제주특별자치도 제주시 승천로 68 1층,11,4
9066,빠삐용마카롱,제주특별자치도 제주시 승천로 60 1층,12,4.3
9067,유군짬뽕,제주특별자치도 제주시 승천로 66 1층,20,4.3
9068,짬뽕바나나,제주특별자치도 제주시 남광로 44 1층,42,4.2
9069,경성함바그 제주점,제주특별자치도 제주시 승천로 53 1층,11,3.5
9070,라멘야누,제주특별자치도 제주시 구남동1길 46 1층,42,4.6
9071,미묘,제주특별자치도 제주시 신설로4길 3 1층,10,4.7
9072,뒷돈 본점,제주특별자치도 제주시 신설로2길 5-7 지하1층,12,4.9
9073,교촌치킨 아라이도점,제주특별자치도 제주시 승천로 51,18,2.4
9074,피자알볼로 제주점,제주특별자치도 제주시 승천로 53 1층,7,2.3
9075,백스비어 제주아라이동점,제주특별자치도 제주시 승천로 57 1층,4,4
9076,빈스킹토스트 제주점,제주특별자치도 제주시 신설로2길 1-3 1층,1,5
9077,플러키,제주특별자치도 제주시 남광로 56 1층,3,4.3
9078,촐리케이크베이킹스튜디오,제주특별자치도 제주시 신설로2길 5-4,0,0
9079,토담골,제주특별자치도 제주시 신설로 28 1층,16,3.7
9080,라이터스블럭,제주특별자치도 제주시 신설로5길 8 1층 102호,28,4.5
9081,미우,제주특별자치도 제주시 신설로7길 27 1층,18,4.9
9082,제주막창이땡길때,제주특별자치도 제주시 신설로11길 15,15,4.7
9083,그리너 제주이도점,제주특별자치도 제주시 승천로 71 1층,9,3.9
9084,메종 드 쁘띠푸르 2호점,제주특별자치도 제주시 신설로6길 2-11,3,3.3
9085,2도비어 이도점,제주특별자치도 제주시 신설로7길 25 1층,3,5
9086,엘코테,제주특별자치도 제주시 신설로5길 5-10,7,4
9087,호이,제주특별자치도 제주시 신설로 42 1층 101호,7,4.4
9088,초밥잇수다,제주특별자치도 제주시 신설로7길 25,1,5
9089,엘픽,제주특별자치도 제주시 신설로5길 5-10 1층,27,3.9
9090,김밥꼬순내,제주특별자치도 제주시 신설로 42,7,4.7
9091,비엔누아즈,제주특별자치도 제주시 신설로 22,13,4.8
9092,빨간집닭발 베라체점,제주특별자치도 제주시 신설로6길 23,1,4
9093,블리케이크,제주특별자치도 제주시 신설로6길 8 1층 블리케이크,1,5
9094,자가제빵선명희피자 제주점,제주특별자치도 제주시 신설로6길 24 1층,7,4.1
9095,그리니티,제주특별자치도 제주시 신설로9길 2,3,5
9096,카페더비어,제주특별자치도 제주시 신설로7길 7,4,5
9097,더맛있는카페,제주특별자치도 제주시 신설로 32 1층,2,5
9098,우연한추억,제주특별자치도 제주시 신설로6길 2-11 1층,0,0
9099,므은드레디저트공방,제주특별자치도 제주시 신설로 12 1층,0,0
9100,냉면녀석,제주특별자치도 제주시 신설로7길 25,0,0
9101,더H바,제주특별자치도 제주시 신설로6길 23,0,0
9102,블레드 제주 이도점,제주특별자치도 제주시 신설로7길 25 2층,0,0
9103,사카나,제주특별자치도 제주시 신설로5길 5-10,0,0
9104,흑소랑,제주특별자치도 제주시 연북로 631,31,3.8
9105,송죽원,제주특별자치도 제주시 간월동로5길 15,10,2.4
