num,id,store,business,address,x,y,url
133,11197577,호근새마을작은도서관,도서관,제주특별자치도 서귀포시 호근남로 6,126.5280536,33.25698933,http://place.map.kakao.com/11197577
134,1851038322,꼬마도서관,도서관,제주특별자치도 제주시 도남동 46,126.5225684,33.495996,http://place.map.kakao.com/1851038322
135,1623747117,도남해모로새마을작은도서관,도서관,제주특별자치도 제주시 도남서길 14,126.5250653,33.4943674,http://place.map.kakao.com/1623747117
136,1945752826,이도1동새마을작은도서관,도서관,제주특별자치도 제주시 중앙로25길 17,126.5269048,33.50673346,http://place.map.kakao.com/1945752826
137,1623637701,차세대작은도서관,도서관,제주특별자치도 제주시 광양2길 33,126.5267624,33.50323925,http://place.map.kakao.com/1623637701
138,8239809,꿈이있는작은도서관,도서관,제주특별자치도 제주시 홍랑길 10,126.5232784,33.50075554,http://place.map.kakao.com/8239809
139,195461872,월드컵새마을작은도서관,도서관,제주특별자치도 제주시 서광로29길 25,126.5255134,33.50217781,http://place.map.kakao.com/195461872
140,1384861083,새날작은도서관,도서관,제주특별자치도 제주시 광양4길 32,126.5251009,33.50144684,http://place.map.kakao.com/1384861083
141,125774438,제주김영수도서관,도서관,제주특별자치도 제주시 중앙로8길 18,126.5219746,33.51476124,http://place.map.kakao.com/125774438
142,1170303119,김영수도서관친구들,도서관,제주특별자치도 제주시 칠성로길 8,126.5238971,33.51354608,http://place.map.kakao.com/1170303119
143,12763017,달리도서관,도서관,제주특별자치도 제주시 신성로12길 21-2,126.5316664,33.49549067,http://place.map.kakao.com/12763017
144,30967019,꿈썸작은도서관,도서관,제주특별자치도 제주시 남광북3길 46-12,126.5387064,33.49585517,http://place.map.kakao.com/30967019
145,1077214665,이도주공새마을작은도서관,도서관,제주특별자치도 제주시 구남로 43,126.5342811,33.49109263,http://place.map.kakao.com/1077214665
146,26156586,이도쉐마작은도서관,도서관,제주특별자치도 제주시 구남로 46,126.5349915,33.49065081,http://place.map.kakao.com/26156586
147,1801380859,꿈에그린도서관 81호점,도서관,제주특별자치도 제주시 구남로 31,126.5331511,33.49032563,http://place.map.kakao.com/1801380859
148,8067671,제주기적의도서관,도서관,제주특별자치도 제주시 동광로12길 19,126.5355198,33.5017469,http://place.map.kakao.com/8067671
149,660929433,일도2동새마을작은도서관,도서관,제주특별자치도 제주시 신선동길 15,126.5311284,33.5098519,http://place.map.kakao.com/660929433
150,8754205,제주도문화정보점자도서관,도서관,제주특별자치도 제주시 동광로 56,126.5347084,33.50294838,http://place.map.kakao.com/8754205
151,21815372,두맹이작은도서관,도서관,제주특별자치도 제주시 동문로14길 16-1,126.5331746,33.51201262,http://place.map.kakao.com/21815372
152,1449203837,일도새마을작은도서관,도서관,제주특별자치도 제주시 신산로 8,126.5316306,33.51252611,http://place.map.kakao.com/1449203837
153,293921949,캠코브러리 25호점,도서관,제주특별자치도 제주시 만덕로4길 1,126.5317088,33.51457933,http://place.map.kakao.com/293921949
154,1400644115,아라스위첸새마을작은도서관,도서관,제주특별자치도 제주시 아란9길 22,126.5422068,33.47359424,http://place.map.kakao.com/1400644115
155,1452361005,염광새마을작은도서관,도서관,제주특별자치도 제주시 인다15길 5,126.5473954,33.47051631,http://place.map.kakao.com/1452361005
156,1630689001,복지새마을작은도서관,도서관,제주특별자치도 제주시 인다12길 1,126.5465833,33.47357517,http://place.map.kakao.com/1630689001
