1393910953, 12.제라, 카페, 제주특별자치도 서귀포시 대정읍 도원로 202, 126.19092918695725, 33.277609006591895, 음식점 > 카페,제주특별자치도 서귀포시 대정읍 신도리 1399-1
1520009090, 헤이데이즈, 음식점, 제주특별자치도 서귀포시 대정읍 도원로 225-4, 126.192272958035, 33.2792523474172, 음식점 > 술집 > 호프,요리주점,제주특별자치도 서귀포시 대정읍 신도리 1375
12370780, 무릉 수다뜰, 음식점, 제주특별자치도 서귀포시 대정읍 서삼중로 117, 126.199324608685, 33.271795740033, 음식점 > 한식,제주특별자치도 서귀포시 대정읍 무릉리 3296
26847400, 엄블랑, 음식점, 제주특별자치도 제주시 한경면 칠전로 148, 126.195049339324, 33.2974312768159, 음식점 > 중식,제주특별자치도 제주시 한경면 고산리 1727
462737441, 제주어부횟집, 음식점, 제주특별자치도 제주시 한경면 칠전로 140, 126.19425707381563, 33.29765695166719, 음식점 > 한식 > 해물,생선 > 회,제주특별자치도 제주시 한경면 고산리 1729
1354252549, 배터져샤브샤브, 음식점, 제주특별자치도 제주시 한경면 칠전로 133, 126.193807119251, 33.298018279104, 음식점 > 한식,제주특별자치도 제주시 한경면 고산리 1704-10
1400079435, 일마레 가든 앤 스테이, 음식점, 제주특별자치도 제주시 한경면 고조로 105, 126.192003829187, 33.3072876094601, 음식점 > 뷔페,제주특별자치도 제주시 한경면 고산리 1449-2
541994515, 신수카페, 카페, 제주특별자치도 제주시 한경면 고락로 180-6, 126.198428099463, 33.3027076303816, 음식점 > 카페,제주특별자치도 제주시 한경면 고산리 451
1430876245, 발리가든 협재본점, 음식점, 제주특별자치도 제주시 한경면 신정로 216, 126.199511713213, 33.318189623097, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 한경면 고산리 918
492832260, 웨스트그라운드, 카페, 제주특별자치도 제주시 한경면 신한로 183-16, 126.196457225712, 33.339171633302, 음식점 > 카페,제주특별자치도 제주시 한경면 두모리 568-1
1593889924, 빛나는여름, 카페, 제주특별자치도 제주시 한경면 한원북길 24, 126.194775577134, 33.3363207252514, 음식점 > 카페,제주특별자치도 제주시 한경면 두모리 1524-1
1180081680, 로보로봇, 카페, 제주특별자치도 제주시 한경면 한원남길 1, 126.197430749465, 33.3351514147332, 음식점 > 카페,제주특별자치도 제주시 한경면 두모리 1383-2
1258282082, 정성식당, 음식점, 제주특별자치도 제주시 한경면 신한로 88, 126.19120956091494, 33.34619612953695, 음식점 > 한식,제주특별자치도 제주시 한경면 신창리 16-3
21292680, 초원의집, 음식점, 제주특별자치도 제주시 한경면 신한로 76, 126.190035772379, 33.3463913370796, 음식점 > 한식,제주특별자치도 제주시 한경면 신창리 18-2
1702867045, 카페온결, 카페, 제주특별자치도 제주시 한경면 일주서로 4428, 126.190498415273, 33.3598920564459, 음식점 > 카페,제주특별자치도 제주시 한경면 금등리 806-8
1889843326, 프롬나드 제주, 카페, 제주특별자치도 제주시 한경면 금등4길 96, 126.195983651169, 33.354468572793, 음식점 > 카페,제주특별자치도 제주시 한경면 금등리 485-3
18507401, 바다를본돼지 제주협재판포본점, 음식점, 제주특별자치도 제주시 한경면 판포1길 16, 126.19791145999076, 33.36566075185601, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 한경면 판포리 2881-4
165124400, 귤당리, 카페, 제주특별자치도 제주시 한경면 일주서로 4492, 126.19616240648038, 33.36307089510105, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 한경면 판포리 2950
1630447463, 마루나키친, 음식점, 제주특별자치도 제주시 한경면 금등4길 11, 126.19578600014688, 33.361941471094404, 음식점 > 일식,제주특별자치도 제주시 한경면 금등리 600-1
378533601, 카페원웨이, 카페, 제주특별자치도 제주시 한경면 일주서로 4459-4, 126.193148411293, 33.3625112920831, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 한경면 금등리 652-4
717162944, 오지힐 제주점, 카페, 제주특별자치도 제주시 한경면 일주서로 4469, 126.193542396231, 33.3626635156894, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 한경면 금등리 646
1053673971, 헤이피피, 카페, 제주특별자치도 제주시 한경면 일주서로 4533-3, 126.199817804896, 33.3649301445279, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 한경면 판포리 2869-3
1177758484, 퐁당라면, 음식점, 제주특별자치도 제주시 한경면 일주서로 4533-3, 126.19980917673074, 33.36493369527152, 음식점 > 한식,제주특별자치도 제주시 한경면 판포리 2869-3
576653364, 판포미인, 음식점, 제주특별자치도 제주시 한경면 판포1길 11, 126.19804377951075, 33.36529195526662, 음식점 > 한식,제주특별자치도 제주시 한경면 판포리 2913-1
1724580722, 짚불도, 음식점, 제주특별자치도 제주시 한경면 판포1길 6, 126.1992930546226, 33.364975446976956, 음식점 > 한식 > 육류,고기 > 삼겹살,제주특별자치도 제주시 한경면 판포리 2872
908807588, 하와, 카페, 제주특별자치도 제주시 한경면 일주서로 4533-9, 126.199074458503, 33.3653797519417, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2877
857006575, 판포리아, 음식점, , 126.19843237206571, 33.3655658431257, 음식점 > 양식,제주특별자치도 제주시 한경면 판포리 2881-3
893545204, 해녀스낵, 음식점, 제주특별자치도 제주시 한경면 일주서로 4533-19, 126.198295303429, 33.3655153706575, 음식점 > 분식,제주특별자치도 제주시 한경면 판포리 2881-3
156424422, 올인원제주, 카페, 제주특별자치도 제주시 한경면 일주서로 4459-10, 126.192834788955, 33.362499335998, 음식점 > 카페,제주특별자치도 제주시 한경면 금등리 652
1517809403, 제주그때그집 제주협재판포점, 음식점, 제주특별자치도 제주시 한경면 판포1길 44-1, 126.196091850641, 33.3637331061302, 음식점 > 한식 > 육류,고기 > 삼겹살,제주특별자치도 제주시 한경면 판포리 2947-5
1263676583, 인판포, 음식점, 제주특별자치도 제주시 한경면 일주서로 4533-21, 126.198105762247, 33.3655628322967, 음식점 > 양식,제주특별자치도 제주시 한경면 판포리 2881-1
1409223828, 스톤그레이, 음식점, 제주특별자치도 제주시 한경면 일주서로 4459-10, 126.19282619405504, 33.362499280118236, 음식점 > 술집 > 일본식주점,제주특별자치도 제주시 한경면 금등리 652
684526411, 코삿호다, 카페, , 126.19850438177747, 33.36556360328092, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2881-3
1778007550, 쉘브르, 카페, 제주특별자치도 제주시 한경면 일주서로 4533-11, 126.19887214089, 33.365414510086, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2877-2
1885220129, 모퉁이작은집, 카페, 제주특별자치도 제주시 한경면 일주서로 4530, 126.199783451288, 33.3644574904161, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2866-1
1785463108, 들꽃정원, 음식점, 제주특별자치도 제주시 한경면 판포1길 37, 126.1965853079569, 33.364636987747936, 음식점 > 한식,제주특별자치도 제주시 한경면 판포리 2903-1
312921455, 금등641, 음식점, 제주특별자치도 제주시 한경면 금등3길 25, 126.193252903999, 33.3638787796438, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 한경면 금등리 641
1134661924, 카페데이앤데이, 카페, 제주특별자치도 서귀포시 대정읍 노을해안로 216, 126.206688970053, 33.245518796107596, 음식점 > 카페,제주특별자치도 서귀포시 대정읍 영락리 1551-3
1899211879, 마루다이닝, 음식점, 제주특별자치도 서귀포시 대정읍 서삼중로 77, 126.203339577513, 33.2698199751516, 음식점 > 퓨전요리 > 퓨전일식,제주특별자치도 서귀포시 대정읍 무릉리 2928-18
1012927839, 제주고로, 음식점, 제주특별자치도 서귀포시 대정읍 서삼중로 94, 126.20244739967076, 33.27114862699875, 음식점 > 일식 > 일식집,제주특별자치도 서귀포시 대정읍 무릉리 2891-1
25656041, 신토불이, 음식점, 제주특별자치도 서귀포시 대정읍 서삼중로 94, 126.202559574425, 33.2710880375952, 음식점 > 한식,제주특별자치도 서귀포시 대정읍 무릉리 2891-1
1030718114, 연리지가든, 음식점, 제주특별자치도 제주시 한경면 두조로 190-20, 126.20232131085696, 33.34514191445301, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 한경면 두모리 288
38336993, 코코메아, 카페, 제주특별자치도 제주시 한경면 판포중길 31, 126.202538763063, 33.3597004006233, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2582
1891548585, 꼬닥꼬닥, 카페, 제주특별자치도 제주시 한경면 판포중2길 5-2, 126.20143940812089, 33.35866912831079, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2599-1
1249787282, 아도스팩토리, 카페, 제주특별자치도 제주시 한경면 판포중2길 21-262, 126.200968652632, 33.356101976993, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2439-2
1915903142, 울트라마린, 카페, 제주특별자치도 제주시 한경면 일주서로 4611, 126.20606435314039, 33.36946377010182, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 한경면 판포리 1611
26842431, 판포어촌계직영 펜션식당, 음식점, 제주특별자치도 제주시 한경면 일주서로 4542, 126.201099603633, 33.3648157835439, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 한경면 판포리 1707
178804098, 포포우동, 음식점, 제주특별자치도 제주시 한경면 판조로 47-1, 126.20804337645, 33.3645086532377, 음식점 > 일식 > 돈까스,우동,제주특별자치도 제주시 한경면 판포리 1759
1555102696, 카페판포리, 카페, 제주특별자치도 제주시 한경면 판포4길 27, 126.201987121516, 33.3631661735387, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2828
1580292836, 바람아래카페, 카페, 제주특별자치도 제주시 한경면 판포4길 23, 126.20173751297271, 33.36320333720174, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 2825
17350387, 해거름전망대카페, 카페, , 126.206255927757, 33.3701393836954, 음식점 > 카페,제주특별자치도 제주시 한경면 판포리 1608
686050236, 스텔베이커리까페, 카페, 제주특별자치도 서귀포시 대정읍 전세비로 20-76, 126.217654669727, 33.2445901794268, 음식점 > 카페,제주특별자치도 서귀포시 대정읍 일과리 1933
2048345845, 박김식당, 음식점, 제주특별자치도 서귀포시 대정읍 영락중동로 30, 126.21240885249983, 33.25942185288341, 음식점 > 한식,제주특별자치도 서귀포시 대정읍 영락리 867-2
2036344906, 하소로커피, 카페, 제주특별자치도 제주시 한경면 불그못로 72, 126.217895628431, 33.2955683937068, 음식점 > 카페,제주특별자치도 제주시 한경면 조수리 4007-2
2074805360, 조수리순이네집밥, 음식점, 제주특별자치도 제주시 한경면 불그못로 79, 126.21836509567646, 33.29637737815622, 음식점 > 한식,제주특별자치도 제주시 한경면 조수리 3774-4
15552015, 농업회사법인 제주옹기마을, 음식점, 제주특별자치도 제주시 한경면 신정로 514, 126.219455477594, 33.2988347811965, 음식점 > 한식,제주특별자치도 제주시 한경면 조수리 3786-2
1129507173, 혼디인2714, 카페, 제주특별자치도 제주시 한경면 고조로 402, 126.21530388228736, 33.32446270515763, 음식점 > 카페,제주특별자치도 제주시 한경면 조수리 2714
1990235814, 산노루, 카페, 제주특별자치도 제주시 한경면 낙원로 32, 126.213304537045, 33.3300381490295, 음식점 > 카페,제주특별자치도 제주시 한경면 조수리 2098-4
1201382621, 오오디, 카페, 제주특별자치도 제주시 한경면 용금로 360-10, 126.21884229502511, 33.33171670764676, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 한경면 조수리 1699-1
1190802900, 달링하버, 카페, 제주특별자치도 제주시 한경면 금등대안3길 42-10, 126.211426606819, 33.3458293791974, 음식점 > 카페,제주특별자치도 제주시 한경면 금등리 172
1684386766, 제주탐나도다, 음식점, 제주특별자치도 제주시 한경면 두조로 260, 126.210772261045, 33.3419159149881, 음식점 > 한식,제주특별자치도 제주시 한경면 두모리 217-2
26941167, 신스버거, 음식점, 제주특별자치도 제주시 한림읍 월령2길 2, 126.216578175966, 33.374651594858, 음식점 > 양식 > 햄버거,제주특별자치도 제주시 한림읍 월령리 525-1
